№,Символ,Кільк.,Імовірність,%
4064,НЬН,1,2.0e-05,0.00199
4065,НЬО,32,0.00064,0.06355
4066,НЬР,2,4.0e-05,0.00397
4067,НЬС,3,6.0e-05,0.00596
4068,НЬТ,3,6.0e-05,0.00596
4069,НЬУ,1,2.0e-05,0.00199
4070,НЬЦ,1,2.0e-05,0.00199
4071,НЬЮ,2,4.0e-05,0.00397
4072,НЬЯ,2,4.0e-05,0.00397
4073,НЮЄ,1,2.0e-05,0.00199
4074,НЮІ,1,2.0e-05,0.00199
4075,НЮБ,1,2.0e-05,0.00199
4076,НЮВ,2,4.0e-05,0.00397
4077,НЮЗ,1,2.0e-05,0.00199
4078,НЮН,3,6.0e-05,0.00596
4079,НЮП,2,4.0e-05,0.00397
4080,НЮС,1,2.0e-05,0.00199
4081,НЮЧ,1,2.0e-05,0.00199
4082,НЮЩ,1,2.0e-05,0.00199
4083,НЮЯ,2,4.0e-05,0.00397
4084,НЯЄ,1,2.0e-05,0.00199
4085,НЯІ,7,0.00014,0.0139
4086,НЯА,2,4.0e-05,0.00397
4087,НЯБ,2,4.0e-05,0.00397
4088,НЯВ,11,0.00022,0.02185
4089,НЯД,2,4.0e-05,0.00397
4090,НЯЖ,3,6.0e-05,0.00596
4091,НЯЗ,2,4.0e-05,0.00397
4092,НЯЙ,2,4.0e-05,0.00397
4093,НЯК,11,0.00022,0.02185
4094,НЯЛ,2,4.0e-05,0.00397
4095,НЯМ,11,0.00022,0.02185
4096,НЯН,7,0.00014,0.0139
4097,НЯП,8,0.00016,0.01589
4098,НЯР,2,4.0e-05,0.00397
4099,НЯС,2,4.0e-05,0.00397
4100,НЯТ,10,0.0002,0.01986
4101,НЯУ,1,2.0e-05,0.00199
4102,НЯХ,2,4.0e-05,0.00397
4103,НЯЦ,1,2.0e-05,0.00199
4104,НЯЧ,4,8.0e-05,0.00794
4105,НЯЩ,4,8.0e-05,0.00794
4106,НЯЮ,3,6.0e-05,0.00596
4107,НЯЯ,3,6.0e-05,0.00596
4108,ОЄЇ,3,6.0e-05,0.00596
4109,ОЄД,2,4.0e-05,0.00397
4110,ОЄЗ,2,4.0e-05,0.00397
4111,ОЄК,1,2.0e-05,0.00199
4112,ОЄЛ,1,2.0e-05,0.00199
4113,ОЄМ,2,4.0e-05,0.00397
4114,ОЄН,3,6.0e-05,0.00596
4115,ОЄП,3,6.0e-05,0.00596
4116,ОЄР,2,4.0e-05,0.00397
4117,ОЄС,1,2.0e-05,0.00199
4118,ОЄЮ,2,4.0e-05,0.00397
4119,ОІВ,2,4.0e-05,0.00397
4120,ОІН,4,8.0e-05,0.00794
4121,ОІП,1,2.0e-05,0.00199
4122,ОІС,3,6.0e-05,0.00596
4123,ОІТ,1,2.0e-05,0.00199
4124,ОІЧ,1,2.0e-05,0.00199
4125,ОІЯ,1,2.0e-05,0.00199
4126,ОЇІ,1,2.0e-05,0.00199
4127,ОЇЇ,5,0.0001,0.00993
4128,ОЇА,1,2.0e-05,0.00199
4129,ОЇБ,3,6.0e-05,0.00596
4130,ОЇВ,7,0.00014,0.0139
4131,ОЇГ,10,0.0002,0.01986
4132,ОЇД,1,2.0e-05,0.00199
4133,ОЇЗ,1,2.0e-05,0.00199
4134,ОЇЙ,1,2.0e-05,0.00199
4135,ОЇК,7,0.00014,0.0139
4136,ОЇЛ,1,2.0e-05,0.00199
4137,ОЇМ,12,0.00024,0.02383
4138,ОЇН,3,6.0e-05,0.00596
4139,ОЇО,1,2.0e-05,0.00199
4140,ОЇП,5,0.0001,0.00993
4141,ОЇР,5,0.0001,0.00993
4142,ОЇС,8,0.00016,0.01589
4143,ОЇТ,6,0.00012,0.01192
4144,ОЇУ,2,4.0e-05,0.00397
4145,ОЇХ,6,0.00012,0.01192
4146,ОЇЧ,2,4.0e-05,0.00397
4147,ОЇШ,1,2.0e-05,0.00199
4148,ОЇЩ,2,4.0e-05,0.00397
4149,ОЇЯ,1,2.0e-05,0.00199
4150,ОАБ,4,8.0e-05,0.00794
4151,ОАГ,1,2.0e-05,0.00199
4152,ОАЖ,1,2.0e-05,0.00199
4153,ОАЛ,3,6.0e-05,0.00596
4154,ОАН,5,0.0001,0.00993
4155,ОАП,1,2.0e-05,0.00199
4156,ОАР,1,2.0e-05,0.00199
4157,ОАС,1,2.0e-05,0.00199
4158,ОАТ,1,2.0e-05,0.00199
4159,ОАЧ,3,6.0e-05,0.00596
4160,ОАЯ,1,2.0e-05,0.00199
4161,ОБЄ,1,2.0e-05,0.00199
4162,ОБІ,35,0.0007,0.06951
4163,ОБЇ,2,4.0e-05,0.00397
4164,ОБА,43,0.00085,0.0854
4165,ОББ,4,8.0e-05,0.00794
4166,ОБВ,7,0.00014,0.0139
4167,ОБД,2,4.0e-05,0.00397
4168,ОБЕ,14,0.00028,0.0278
4169,ОБЗ,4,8.0e-05,0.00794
4170,ОБИ,35,0.0007,0.06951
4171,ОБЙ,1,2.0e-05,0.00199
4172,ОБК,1,2.0e-05,0.00199
4173,ОБЛ,19,0.00038,0.03773
4174,ОБМ,5,0.0001,0.00993
4175,ОБН,4,8.0e-05,0.00794
4176,ОБО,33,0.00066,0.06554
4177,ОБП,3,6.0e-05,0.00596
4178,ОБР,45,0.00089,0.08937
4179,ОБС,5,0.0001,0.00993
4180,ОБТ,10,0.0002,0.01986
4181,ОБУ,28,0.00056,0.05561
4182,ОБЦ,1,2.0e-05,0.00199
4183,ОБШ,2,4.0e-05,0.00397
4184,ОБЩ,1,2.0e-05,0.00199
4185,ОБЯ,7,0.00014,0.0139
4186,ОВЄ,2,4.0e-05,0.00397
4187,ОВІ,98,0.00195,0.19462
4188,ОВА,85,0.00169,0.1688
4189,ОВБ,16,0.00032,0.03178
4190,ОВВ,2,4.0e-05,0.00397
4191,ОВГ,15,0.0003,0.02979
4192,ОВД,5,0.0001,0.00993
4193,ОВЕ,37,0.00073,0.07348
4194,ОВЖ,11,0.00022,0.02185
4195,ОВЗ,8,0.00016,0.01589
4196,ОВИ,89,0.00177,0.17675
4197,ОВЙ,1,2.0e-05,0.00199
4198,ОВК,10,0.0002,0.01986
4199,ОВЛ,3,6.0e-05,0.00596
4200,ОВМ,1,2.0e-05,0.00199
4201,ОВН,34,0.00068,0.06752
4202,ОВО,60,0.00119,0.11916
4203,ОВП,7,0.00014,0.0139
4204,ОВР,2,4.0e-05,0.00397
4205,ОВС,33,0.00066,0.06554
4206,ОВТ,8,0.00016,0.01589
4207,ОВУ,23,0.00046,0.04568
4208,ОВХ,3,6.0e-05,0.00596
4209,ОВЦ,2,4.0e-05,0.00397
4210,ОВЧ,5,0.0001,0.00993
4211,ОВШ,3,6.0e-05,0.00596
4212,ОВЩ,1,2.0e-05,0.00199
4213,ОВЯ,5,0.0001,0.00993
4214,ОГІ,5,0.0001,0.00993
4215,ОГА,15,0.0003,0.02979
4216,ОГЕ,1,2.0e-05,0.00199
4217,ОГИ,6,0.00012,0.01192
4218,ОГЛ,21,0.00042,0.0417
4219,ОГН,4,8.0e-05,0.00794
4220,ОГО,321,0.00637,0.63749
4221,ОГР,16,0.00032,0.03178
4222,ОГУ,8,0.00016,0.01589
4223,ОДІ,60,0.00119,0.11916
4224,ОДА,35,0.0007,0.06951
4225,ОДВ,10,0.0002,0.01986
4226,ОДД,1,2.0e-05,0.00199
4227,ОДЕ,13,0.00026,0.02582
4228,ОДЖ,10,0.0002,0.01986
4229,ОДИ,72,0.00143,0.14299
4230,ОДМ,3,6.0e-05,0.00596
4231,ОДН,48,0.00095,0.09533
4232,ОДО,50,0.00099,0.0993
4233,ОДР,2,4.0e-05,0.00397
4234,ОДУ,30,0.0006,0.05958
4235,ОДЯ,2,4.0e-05,0.00397
4236,ОЕК,1,2.0e-05,0.00199
4237,ОЕТ,2,4.0e-05,0.00397
4238,ОЖІ,7,0.00014,0.0139
4239,ОЖА,1,2.0e-05,0.00199
4240,ОЖБ,5,0.0001,0.00993
4241,ОЖВ,3,6.0e-05,0.00596
4242,ОЖД,4,8.0e-05,0.00794
4243,ОЖЕ,38,0.00075,0.07547
4244,ОЖЗ,2,4.0e-05,0.00397
4245,ОЖИ,9,0.00018,0.01787
4246,ОЖЙ,1,2.0e-05,0.00199
4247,ОЖК,1,2.0e-05,0.00199
4248,ОЖЛ,7,0.00014,0.0139
4249,ОЖМ,4,8.0e-05,0.00794
4250,ОЖН,21,0.00042,0.0417
4251,ОЖР,3,6.0e-05,0.00596
4252,ОЖТ,1,2.0e-05,0.00199
4253,ОЖУ,20,0.0004,0.03972
4254,ОЖЧ,1,2.0e-05,0.00199
4255,ОЖШ,1,2.0e-05,0.00199
4256,ОЖЯ,5,0.0001,0.00993
4257,ОЗІ,6,0.00012,0.01192
4258,ОЗЇ,1,2.0e-05,0.00199
4259,ОЗА,31,0.00062,0.06156
4260,ОЗБ,8,0.00016,0.01589
4261,ОЗВ,25,0.0005,0.04965
4262,ОЗГ,23,0.00046,0.04568
4263,ОЗД,11,0.00022,0.02185
4264,ОЗЕ,1,2.0e-05,0.00199
4265,ОЗЗ,1,2.0e-05,0.00199
4266,ОЗИ,6,0.00012,0.01192
4267,ОЗК,4,8.0e-05,0.00794
4268,ОЗЛ,2,4.0e-05,0.00397
4269,ОЗМ,8,0.00016,0.01589
4270,ОЗН,45,0.00089,0.08937
4271,ОЗО,11,0.00022,0.02185
4272,ОЗП,16,0.00032,0.03178
4273,ОЗР,7,0.00014,0.0139
4274,ОЗТ,8,0.00016,0.01589
4275,ОЗУ,15,0.0003,0.02979
4276,ОЗЧ,6,0.00012,0.01192
4277,ОЗШ,14,0.00028,0.0278
4278,ОИІ,1,2.0e-05,0.00199
4279,ОЙЄ,1,2.0e-05,0.00199
4280,ОЙБ,1,2.0e-05,0.00199
4281,ОЙВ,5,0.0001,0.00993
4282,ОЙД,2,4.0e-05,0.00397
4283,ОЙЖ,2,4.0e-05,0.00397
4284,ОЙЗ,3,6.0e-05,0.00596
4285,ОЙК,4,8.0e-05,0.00794
4286,ОЙЛ,2,4.0e-05,0.00397
4287,ОЙМ,5,0.0001,0.00993
4288,ОЙН,6,0.00012,0.01192
4289,ОЙО,11,0.00022,0.02185
4290,ОЙП,4,8.0e-05,0.00794
4291,ОЙС,4,8.0e-05,0.00794
4292,ОЙТ,1,2.0e-05,0.00199
4293,ОЙУ,3,6.0e-05,0.00596
4294,ОЙФ,1,2.0e-05,0.00199
4295,ОЙЦ,2,4.0e-05,0.00397
4296,ОЙЧ,3,6.0e-05,0.00596
4297,ОЙШ,2,4.0e-05,0.00397
4298,ОКІ,18,0.00036,0.03575
4299,ОКЇ,1,2.0e-05,0.00199
4300,ОКА,30,0.0006,0.05958
4301,ОКВ,3,6.0e-05,0.00596
4302,ОКД,3,6.0e-05,0.00596
4303,ОКЖ,2,4.0e-05,0.00397
4304,ОКЗ,1,2.0e-05,0.00199
4305,ОКИ,18,0.00036,0.03575
4306,ОКК,3,6.0e-05,0.00596
4307,ОКЛ,13,0.00026,0.02582
4308,ОКМ,5,0.0001,0.00993
4309,ОКН,2,4.0e-05,0.00397
4310,ОКО,38,0.00075,0.07547
4311,ОКП,5,0.0001,0.00993
4312,ОКР,21,0.00042,0.0417
4313,ОКС,2,4.0e-05,0.00397
4314,ОКТ,4,8.0e-05,0.00794
4315,ОКУ,16,0.00032,0.03178
4316,ОКХ,2,4.0e-05,0.00397
4317,ОКЦ,1,2.0e-05,0.00199
4318,ОКЩ,2,4.0e-05,0.00397
4319,ОКЯ,4,8.0e-05,0.00794
4320,ОЛІ,29,0.00058,0.05759
4321,ОЛА,17,0.00034,0.03376
4322,ОЛЕ,11,0.00022,0.02185
4323,ОЛИ,75,0.00149,0.14895
4324,ОЛК,1,2.0e-05,0.00199
4325,ОЛО,83,0.00165,0.16483
4326,ОЛУ,13,0.00026,0.02582
4327,ОЛЬ,1,2.0e-05,0.00199
4328,ОЛЮ,8,0.00016,0.01589
4329,ОЛЯ,7,0.00014,0.0139
4330,ОМІ,41,0.00081,0.08142
4331,ОМА,36,0.00071,0.07149
4332,ОМБ,3,6.0e-05,0.00596
4333,ОМВ,13,0.00026,0.02582
4334,ОМГ,1,2.0e-05,0.00199
4335,ОМД,9,0.00018,0.01787
4336,ОМЕ,25,0.0005,0.04965
4337,ОМЖ,1,2.0e-05,0.00199
4338,ОМЗ,4,8.0e-05,0.00794
4339,ОМИ,18,0.00036,0.03575
4340,ОМЙ,1,2.0e-05,0.00199
4341,ОМК,2,4.0e-05,0.00397
4342,ОМЛ,3,6.0e-05,0.00596
4343,ОММ,5,0.0001,0.00993
4344,ОМН,7,0.00014,0.0139
4345,ОМО,34,0.00068,0.06752
4346,ОМП,10,0.0002,0.01986
4347,ОМР,2,4.0e-05,0.00397
4348,ОМС,5,0.0001,0.00993
4349,ОМТ,7,0.00014,0.0139
4350,ОМУ,97,0.00193,0.19264
4351,ОМХ,1,2.0e-05,0.00199
4352,ОМЦ,2,4.0e-05,0.00397
4353,ОМЧ,1,2.0e-05,0.00199
4354,ОМШ,2,4.0e-05,0.00397
4355,ОМЩ,5,0.0001,0.00993
4356,ОМЯ,3,6.0e-05,0.00596
4357,ОНІ,9,0.00018,0.01787
4358,ОНА,62,0.00123,0.12313
4359,ОНВ,1,2.0e-05,0.00199
4360,ОНД,1,2.0e-05,0.00199
4361,ОНЕ,56,0.00111,0.11121
4362,ОНИ,19,0.00038,0.03773
4363,ОНК,2,4.0e-05,0.00397
4364,ОНЛ,1,2.0e-05,0.00199
4365,ОНН,2,4.0e-05,0.00397
4366,ОНО,14,0.00028,0.0278
4367,ОНС,1,2.0e-05,0.00199
4368,ОНТ,2,4.0e-05,0.00397
4369,ОНЦ,5,0.0001,0.00993
4370,ОНЧ,1,2.0e-05,0.00199
4371,ОНЬ,15,0.0003,0.02979
4372,ОНЮ,1,2.0e-05,0.00199
4373,ООБ,8,0.00016,0.01589
4374,ООГ,1,2.0e-05,0.00199
4375,ООД,3,6.0e-05,0.00596
4376,ООЗ,2,4.0e-05,0.00397
4377,ООЙ,1,2.0e-05,0.00199
4378,ООК,7,0.00014,0.0139
4379,ООО,1,2.0e-05,0.00199
4380,ООП,2,4.0e-05,0.00397
4381,ООС,11,0.00022,0.02185
4382,ООТ,4,8.0e-05,0.00794
4383,ООХ,1,2.0e-05,0.00199
4384,ОПІ,22,0.00044,0.04369
4385,ОПА,29,0.00058,0.05759
4386,ОПЕ,22,0.00044,0.04369
4387,ОПИ,12,0.00024,0.02383
4388,ОПЛ,2,4.0e-05,0.00397
4389,ОПО,56,0.00111,0.11121
4390,ОПР,37,0.00073,0.07348
4391,ОПУ,11,0.00022,0.02185
4392,ОПЯ,1,2.0e-05,0.00199
4393,ОРІ,23,0.00046,0.04568
4394,ОРА,39,0.00077,0.07745
4395,ОРГ,1,2.0e-05,0.00199
4396,ОРД,1,2.0e-05,0.00199
4397,ОРЕ,5,0.0001,0.00993
4398,ОРИ,20,0.0004,0.03972
4399,ОРК,11,0.00022,0.02185
4400,ОРЛ,1,2.0e-05,0.00199
4401,ОРМ,5,0.0001,0.00993
4402,ОРН,12,0.00024,0.02383
4403,ОРО,78,0.00155,0.1549
4404,ОРП,2,4.0e-05,0.00397
4405,ОРС,3,6.0e-05,0.00596
4406,ОРТ,16,0.00032,0.03178
4407,ОРУ,9,0.00018,0.01787
4408,ОРЩ,1,2.0e-05,0.00199
4409,ОРЮ,4,8.0e-05,0.00794
4410,ОРЯ,5,0.0001,0.00993
4411,ОСІ,11,0.00022,0.02185
4412,ОСА,16,0.00032,0.03178
4413,ОСВ,11,0.00022,0.02185
4414,ОСЕ,5,0.0001,0.00993
4415,ОСЗ,1,2.0e-05,0.00199
4416,ОСИ,13,0.00026,0.02582
4417,ОСК,17,0.00034,0.03376
4418,ОСЛ,15,0.0003,0.02979
4419,ОСМ,5,0.0001,0.00993
4420,ОСН,7,0.00014,0.0139
4421,ОСО,5,0.0001,0.00993
4422,ОСП,22,0.00044,0.04369
4423,ОСТ,103,0.00205,0.20455
4424,ОСУ,9,0.00018,0.01787
4425,ОСХ,6,0.00012,0.01192
4426,ОСЬ,46,0.00091,0.09135
4427,ОСЮ,1,2.0e-05,0.00199
4428,ОСЯ,35,0.0007,0.06951
4429,ОТІ,28,0.00056,0.05561
4430,ОТА,55,0.00109,0.10923
4431,ОТВ,5,0.0001,0.00993
4432,ОТД,1,2.0e-05,0.00199
4433,ОТЕ,17,0.00034,0.03376
4434,ОТЖ,16,0.00032,0.03178
4435,ОТИ,46,0.00091,0.09135
4436,ОТК,3,6.0e-05,0.00596
4437,ОТЛ,1,2.0e-05,0.00199
4438,ОТМ,1,2.0e-05,0.00199
4439,ОТН,4,8.0e-05,0.00794
4440,ОТО,46,0.00091,0.09135
4441,ОТР,21,0.00042,0.0417
4442,ОТС,1,2.0e-05,0.00199
4443,ОТТ,1,2.0e-05,0.00199
4444,ОТУ,8,0.00016,0.01589
4445,ОТШ,1,2.0e-05,0.00199
4446,ОТЩ,1,2.0e-05,0.00199
4447,ОТЬ,7,0.00014,0.0139
4448,ОТЮ,2,4.0e-05,0.00397
4449,ОТЯ,7,0.00014,0.0139
4450,ОУВ,5,0.0001,0.00993
4451,ОУГ,1,2.0e-05,0.00199
4452,ОУК,2,4.0e-05,0.00397
4453,ОУЛ,2,4.0e-05,0.00397
4454,ОУП,2,4.0e-05,0.00397
4455,ОУС,5,0.0001,0.00993
4456,ОУЯ,1,2.0e-05,0.00199
4457,ОФА,1,2.0e-05,0.00199
4458,ОФО,2,4.0e-05,0.00397
4459,ОХІ,3,6.0e-05,0.00596
4460,ОХЇ,1,2.0e-05,0.00199
4461,ОХА,8,0.00016,0.01589
4462,ОХВ,2,4.0e-05,0.00397
4463,ОХГ,1,2.0e-05,0.00199
4464,ОХИ,21,0.00042,0.0417
4465,ОХЛ,1,2.0e-05,0.00199
4466,ОХМ,2,4.0e-05,0.00397
4467,ОХН,2,4.0e-05,0.00397
4468,ОХО,13,0.00026,0.02582
4469,ОХС,2,4.0e-05,0.00397
4470,ОХТ,1,2.0e-05,0.00199
4471,ОХУ,1,2.0e-05,0.00199
4472,ОХЩ,1,2.0e-05,0.00199
4473,ОЦІ,12,0.00024,0.02383
4474,ОЦВ,2,4.0e-05,0.00397
4475,ОЦЕ,35,0.0007,0.06951
4476,ОЦИ,1,2.0e-05,0.00199
4477,ОЦЬ,3,6.0e-05,0.00596
4478,ОЦЮ,2,4.0e-05,0.00397
4479,ОЦЯ,2,4.0e-05,0.00397
4480,ОЧІ,13,0.00026,0.02582
4481,ОЧА,30,0.0006,0.05958
4482,ОЧВ,1,2.0e-05,0.00199
4483,ОЧЕ,31,0.00062,0.06156
4484,ОЧЗ,1,2.0e-05,0.00199
4485,ОЧИ,20,0.0004,0.03972
4486,ОЧК,10,0.0002,0.01986
4487,ОЧН,14,0.00028,0.0278
4488,ОЧО,9,0.00018,0.01787
4489,ОЧП,1,2.0e-05,0.00199
4490,ОЧС,2,4.0e-05,0.00397
4491,ОЧУ,18,0.00036,0.03575
4492,ОЧЦ,1,2.0e-05,0.00199
4493,ОЧЯ,3,6.0e-05,0.00596
4494,ОШВ,2,4.0e-05,0.00397
4495,ОШЕ,1,2.0e-05,0.00199
4496,ОШИ,1,2.0e-05,0.00199
4497,ОШК,2,4.0e-05,0.00397
4498,ОШЛ,2,4.0e-05,0.00397
4499,ОШН,1,2.0e-05,0.00199
4500,ОШП,1,2.0e-05,0.00199
4501,ОШТ,7,0.00014,0.0139
4502,ОШУ,9,0.00018,0.01787
4503,ОЩІ,3,6.0e-05,0.00596
4504,ОЩА,3,6.0e-05,0.00596
4505,ОЩЕ,8,0.00016,0.01589
4506,ОЩИ,2,4.0e-05,0.00397
4507,ОЩО,36,0.00071,0.07149
4508,ОЩУ,1,2.0e-05,0.00199
4509,ОЮЄ,1,2.0e-05,0.00199
4510,ОЮІ,3,6.0e-05,0.00596
4511,ОЮА,1,2.0e-05,0.00199
4512,ОЮВ,10,0.0002,0.01986
4513,ОЮГ,1,2.0e-05,0.00199
4514,ОЮД,5,0.0001,0.00993
4515,ОЮЖ,1,2.0e-05,0.00199
4516,ОЮЗ,9,0.00018,0.01787
4517,ОЮЙ,2,4.0e-05,0.00397
4518,ОЮК,2,4.0e-05,0.00397
4519,ОЮЛ,1,2.0e-05,0.00199
4520,ОЮМ,3,6.0e-05,0.00596
4521,ОЮН,4,8.0e-05,0.00794
4522,ОЮО,3,6.0e-05,0.00596
4523,ОЮП,5,0.0001,0.00993
4524,ОЮР,6,0.00012,0.01192
4525,ОЮС,6,0.00012,0.01192
4526,ОЮТ,7,0.00014,0.0139
4527,ОЮУ,1,2.0e-05,0.00199
4528,ОЮФ,2,4.0e-05,0.00397
4529,ОЮХ,1,2.0e-05,0.00199
4530,ОЮЦ,1,2.0e-05,0.00199
4531,ОЮЧ,2,4.0e-05,0.00397
4532,ОЮЩ,2,4.0e-05,0.00397
4533,ОЮЯ,2,4.0e-05,0.00397
4534,ОЯБ,4,8.0e-05,0.00794
4535,ОЯВ,11,0.00022,0.02185
4536,ОЯЖ,1,2.0e-05,0.00199
4537,ОЯЗ,4,8.0e-05,0.00794
4538,ОЯЙ,1,2.0e-05,0.00199
4539,ОЯК,23,0.00046,0.04568
4540,ОЯЛ,4,8.0e-05,0.00794
4541,ОЯМ,6,0.00012,0.01192
4542,ОЯН,4,8.0e-05,0.00794
4543,ОЯП,4,8.0e-05,0.00794
4544,ОЯС,9,0.00018,0.01787
4545,ОЯТ,4,8.0e-05,0.00794
4546,ОЯЧ,1,2.0e-05,0.00199
4547,ОЯЩ,1,2.0e-05,0.00199
4548,ПІЄ,1,2.0e-05,0.00199
4549,ПІВ,20,0.0004,0.03972
4550,ПІД,59,0.00117,0.11717
4551,ПІЗ,7,0.00014,0.0139
4552,ПІК,1,2.0e-05,0.00199
4553,ПІЛ,3,6.0e-05,0.00596
4554,ПІН,1,2.0e-05,0.00199
4555,ПІО,1,2.0e-05,0.00199
4556,ПІР,17,0.00034,0.03376
4557,ПІС,18,0.00036,0.03575
4558,ПІТ,69,0.00137,0.13703
4559,ПІХ,1,2.0e-05,0.00199
4560,ПІШ,5,0.0001,0.00993
4561,ПАІ,2,4.0e-05,0.00397
4562,ПАА,1,2.0e-05,0.00199
4563,ПАВ,15,0.0003,0.02979
4564,ПАГ,3,6.0e-05,0.00596
4565,ПАД,14,0.00028,0.0278
4566,ПАЗ,4,8.0e-05,0.00794
4567,ПАЙ,1,2.0e-05,0.00199
4568,ПАК,2,4.0e-05,0.00397
4569,ПАЛ,23,0.00046,0.04568
4570,ПАМ,10,0.0002,0.01986
4571,ПАН,27,0.00054,0.05362
4572,ПАО,1,2.0e-05,0.00199
4573,ПАП,22,0.00044,0.04369
4574,ПАР,2,4.0e-05,0.00397
4575,ПАС,4,8.0e-05,0.00794
4576,ПАТ,12,0.00024,0.02383
4577,ПАХ,2,4.0e-05,0.00397
4578,ПАЧ,2,4.0e-05,0.00397
4579,ПАШ,1,2.0e-05,0.00199
4580,ПАЩ,3,6.0e-05,0.00596
4581,ПАЮ,3,6.0e-05,0.00596
4582,ПАЯ,1,2.0e-05,0.00199
4583,ПВІ,2,4.0e-05,0.00397
4584,ПЕВ,21,0.00042,0.0417
4585,ПЕД,2,4.0e-05,0.00397
4586,ПЕЗ,2,4.0e-05,0.00397
4587,ПЕК,2,4.0e-05,0.00397
4588,ПЕЛ,2,4.0e-05,0.00397
4589,ПЕН,1,2.0e-05,0.00199
4590,ПЕР,201,0.00399,0.39917
4591,ПЕС,2,4.0e-05,0.00397
4592,ПЕТ,3,6.0e-05,0.00596
4593,ПЕЦ,1,2.0e-05,0.00199
4594,ПЕЧ,2,4.0e-05,0.00397
4595,ПЗІ,1,2.0e-05,0.00199
4596,ПИВ,14,0.00028,0.0278
4597,ПИД,1,2.0e-05,0.00199
4598,ПИЗ,3,6.0e-05,0.00596
4599,ПИК,1,2.0e-05,0.00199
4600,ПИЛ,13,0.00026,0.02582
4601,ПИМ,1,2.0e-05,0.00199
4602,ПИН,11,0.00022,0.02185
4603,ПИР,3,6.0e-05,0.00596
4604,ПИС,34,0.00068,0.06752
4605,ПИТ,20,0.0004,0.03972
4606,ПИШ,2,4.0e-05,0.00397
4607,ПКА,4,8.0e-05,0.00794
4608,ПКО,2,4.0e-05,0.00397
4609,ПКУ,1,2.0e-05,0.00199
4610,ПЛІ,1,2.0e-05,0.00199
4611,ПЛА,2,4.0e-05,0.00397
4612,ПЛЕ,5,0.0001,0.00993
4613,ПЛИ,5,0.0001,0.00993
4614,ПЛО,5,0.0001,0.00993
4615,ПЛУ,1,2.0e-05,0.00199
4616,ПЛЮ,3,6.0e-05,0.00596
4617,ПЛЯ,4,8.0e-05,0.00794
4618,ПМО,1,2.0e-05,0.00199
4619,ПНА,3,6.0e-05,0.00596
4620,ПНЕ,1,2.0e-05,0.00199
4621,ПНО,3,6.0e-05,0.00596
4622,ПНУ,1,2.0e-05,0.00199
4623,ПНЯ,1,2.0e-05,0.00199
4624,ПОБ,29,0.00058,0.05759
4625,ПОВ,61,0.00121,0.12114
4626,ПОГ,16,0.00032,0.03178
4627,ПОД,60,0.00119,0.11916
4628,ПОЕ,2,4.0e-05,0.00397
4629,ПОЗ,12,0.00024,0.02383
4630,ПОК,40,0.00079,0.07944
4631,ПОЛ,18,0.00036,0.03575
4632,ПОМ,31,0.00062,0.06156
4633,ПОН,5,0.0001,0.00993
4634,ПОО,5,0.0001,0.00993
4635,ПОП,18,0.00036,0.03575
4636,ПОР,24,0.00048,0.04766
4637,ПОС,46,0.00091,0.09135
4638,ПОТ,28,0.00056,0.05561
4639,ПОУ,1,2.0e-05,0.00199
4640,ПОХ,5,0.0001,0.00993
4641,ПОЦ,4,8.0e-05,0.00794
4642,ПОЧ,37,0.00073,0.07348
4643,ПОШ,2,4.0e-05,0.00397
4644,ПОЩ,3,6.0e-05,0.00596
4645,ПОЯ,5,0.0001,0.00993
4646,ППО,2,4.0e-05,0.00397
4647,ППР,1,2.0e-05,0.00199
4648,ПРА,44,0.00087,0.08738
4649,ПРЕ,8,0.00016,0.01589
4650,ПРИ,99,0.00197,0.19661
4651,ПРО,137,0.00272,0.27207
4652,ПРЯ,13,0.00026,0.02582
4653,ПСВ,1,2.0e-05,0.00199
4654,ПТИ,1,2.0e-05,0.00199
4655,ПТО,17,0.00034,0.03376
4656,ПУВ,1,2.0e-05,0.00199
4657,ПУГ,1,2.0e-05,0.00199
4658,ПУК,1,2.0e-05,0.00199
4659,ПУЛ,2,4.0e-05,0.00397
4660,ПУН,3,6.0e-05,0.00596
4661,ПУО,1,2.0e-05,0.00199
4662,ПУС,21,0.00042,0.0417
4663,ПУТ,2,4.0e-05,0.00397
4664,ПУЩ,2,4.0e-05,0.00397
4665,ПФІ,1,2.0e-05,0.00199
4666,ПХА,1,2.0e-05,0.00199
4667,ПХТ,2,4.0e-05,0.00397
4668,ПЦЮ,1,2.0e-05,0.00199
4669,ПЧЕ,2,4.0e-05,0.00397
4670,ПЯВ,1,2.0e-05,0.00199
4671,ПЯК,1,2.0e-05,0.00199
4672,ПЯТ,18,0.00036,0.03575
4673,РІЄ,2,4.0e-05,0.00397
4674,РІІ,2,4.0e-05,0.00397
4675,РІЇ,2,4.0e-05,0.00397
4676,РІА,2,4.0e-05,0.00397
4677,РІБ,7,0.00014,0.0139
4678,РІВ,33,0.00066,0.06554
4679,РІГ,1,2.0e-05,0.00199
4680,РІД,10,0.0002,0.01986
4681,РІЖ,1,2.0e-05,0.00199
4682,РІЗ,24,0.00048,0.04766
4683,РІЙ,2,4.0e-05,0.00397
4684,РІК,4,8.0e-05,0.00794
4685,РІЛ,15,0.0003,0.02979
4686,РІМ,3,6.0e-05,0.00596
4687,РІН,1,2.0e-05,0.00199
